id,commentCount,dislikeCount,hiddenSubscriberCount,likeCount,subscriberCount,videoCount,viewCount
UCe3L5Zm65VVLeWqKJyJQXUQ,0,,false,,32499,908,3899815
_48teiYY3do,3,0,,14,,,406
,,,,,,,
,,,,,,,
Nx8IBcVjWno,1350,254,,12384,,,725996
,,,,,,,
UCLuHfyQ09Pd84PS_WAO90vw,0,,false,,61738,288,108684642
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
EG3iJAjFNKM,23,1,,12,,,192
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
SpshHSA7GdQ,89,35,,431,,,47425
,,,,,,,
,,,,,,,
UChx7M35eCr6DXXI-cVKSFKA,0,,true,,0,359,31489572
UC-km1012mEUQQLGxggmrazw,3,,false,,339583,1523,243378407
,,,,,,,
UCo5GhMqo2lZec9N-uJ5hjpA,0,,false,,76633,118,2365258
kZxPsDWBtyU,53,28,,627,,,12695
UCsVQJ4sjopcYEQHxWnS2Spg,144,,false,,1457454,10400,924479626
UCOWm9GI64rpikvexym1QSTA,1,,false,,90336,20,43325154
UCt8w6KPEDkf_Qe1FreHCU0A,1035,,false,,3000536,1016,1778624423
,,,,,,,
,,,,,,,
UCfoTQBWsVbw1mup0CprxKEA,0,,false,,10776,306,2357751
,,,,,,,
,,,,,,,
,,,,,,,
hemK33u5EGg,452,36,,1746,,,46632
1cDN0vuYwDM,92,14,,1024,,,10688
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UC89wF4YpJxI1v8pbVpbaS8A,0,,true,,0,153,22300131
,,,,,,,
,,,,,,,
P2oazTeN4ao,305,71,,2161,,,15155
,,,,,,,
gqX2KY7fAjg,0,0,,8,,,108
,,,,,,,
,,,,,,,
2THvjtaRzD8,16,13,,198,,,37034
tw5WpRjNhtc,4258,1313,,70337,,,386876
,,,,,,,
4EIoASjRWUw,130,7,,814,,,8204
aiTylAkKTAk,276,86,,2731,,,48142
TLo35PbPdQ0,1,1,,4,,,406
,,,,,,,
,,,,,,,
smyCWdqLL60,7,9,,29,,,7479
,,,,,,,
,,,,,,,
ZGAexTnxrrA,26,1,,119,,,1111
aI2hlfY8MPs,41,5,,320,,,3763
RpyCu9bPgHc,89,1,,1207,,,15738
UCwbb1_rAFWWGwKL15jH-iMw,3,,false,,675,16,86207
UCr2VjKS8kaKISXzefEkKbfg,0,,false,,43845,166,10629871
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
iuN3xxrlmZU,63,1,,73,,,834
,,,,,,,
XGDXmsY8TNk,0,6,,14,,,12682
cbMIbKgB0GU,188,23,,2276,,,13054
90gXKdZE8jI,39,0,,101,,,663
,,,,,,,
dAylDXqKO2M,2,0,,4,,,93
ucVVepfBXtk,55,0,,126,,,1247
DpFavDvjzO8,109,16,,194,,,3924
R5A9HXrsATc,30,3,,143,,,1206
Ocn0rlCu5bo,89,9,,520,,,19196
K3Eb02oXqY8,24,2,,174,,,2152
UCWoXICupLOmDPG1Y5aRo-tg,0,,false,,39,10,10682
UCOtF_qInV_vif1290y2oNgw,0,,false,,13993,87,520552
UCQPT-E6M3B_nzn3C1FwgkeQ,0,,false,,3625,25,97177
UCADIRYjKIa3hXHtcbpsSQbA,11,,false,,69956,203,5450743
,,,,,,,
,,,,,,,
,,,,,,,
UCaR2bBIuGiNTh5_a8B-mNQw,0,,false,,32,11,2194
Jydl1flxQjM,41,10,,210,,,4610
hpYcFt0fSNU,297,20,,2846,,,75155
UCYpsKNzKZpnXdnQ0IQd8Ufw,0,,false,,34587,178,9109476
bi7rk0Aj_Z0,908,71,,15554,,,248091
NFcEqeToRvk,160,13,,622,,,9173
o-PbYALDd2c,1,0,,10,,,434
Q7TB7ADeUh8,3,3,,22,,,559
8_LUdiDVbdw,25,4,,43,,,943
jywJKrQQia0,1204,632,,15410,,,513241
Gm9R39EnXx4,74,3,,118,,,5654
lmXdWA8ojVs,11,3,,190,,,1544
CXUCp10esbw,25,0,,34,,,959
UCuT_KFgOe4YCWjAG7oP7KqA,0,,false,,1913,226,253110
ZWX-47XRkFI,5,2,,16,,,454
tHSpCm9iHJw,176,30,,1224,,,19937
UWg9rnsSZAI,5,3,,5,,,85
Cl_P6iiViNA,88,26,,719,,,16372
UCaL_TpPo9KHxqa-sJlcqicw,0,,false,,38172,317,29724325
UC_4_IhKgl-9Z4KLMxGNlCnQ,2,,false,,15529,8,4715389
UCoiAOQRZGUpYRkTtFeB-NUg,30,,false,,31708,230,11884980
UCsszHAaghLda9RAUYU0HzEQ,1,,false,,51895,169,6850220
GAD56R5-WUQ,32,3,,147,,,4723
UCc5bKcABu7kLfZflAH1K73w,1855,,false,,32018,683,10263205
bBhsob5DTF8,42,12,,392,,,7750
beXh0yqu0AM,38,9,,230,,,4391
BWWg0OvtjS0,16,12,,368,,,7763
niYn30BrSLQ,13,,,,,,10723
UCkFR1i0KQLPJnGxu5DDEBWw,0,,false,,1273,8,1129
UCGs8K1CqLKroziEp_Hj3ciA,0,,false,,531,0,0
UC3dGgjrVWTfof_wrvUPIqHg,0,,true,,0,47,542842
GsTFzOLrkbI,132,372,,956,,,111294
UC1ezYCNFv35n2PomprtNX_Q,24,,false,,35929,85,3588532
UCDw1PCMit1wEVmxz4fbxrDg,0,,false,,4017,78,661886
UCGJsnUUaeMcgLuBCUIP_K4w,1,,false,,46,7,9828
,,,,,,,
n30nAocVFE0,7,0,,5,,,17
,,,,,,,
-iTbdnsHnA4,27,9,,68,,,4318
LGJXnmcFmZw,162,13,,710,,,30886
UCT6ul1Aj8Tkd9pn9T4Q_ZMg,9,,false,,25188,72,7136527
UCLKkPZZ-LW1_DHCP_5ADtxg,2960,,false,,197290,660,30437813
UCGRi9__Tn7ppDG5FIUgZh_w,111,,false,,4735,106,5822253
UCkFJDuDAMMfdvEswxFs6ScQ,0,,false,,3890,12,1022968
UCw4P5lkVorlEfkuWiqbWRnA,2,,false,,581016,247,101144159
UCR5xivFsVLjqvLLGzzPQ_dg,0,,false,,82986,148,33450183
UCnxM0DYFNT4NNSyAMYXZRfQ,0,,false,,35760,268,2158570
UCU3gQGhk0lYK-fKOR0sopgg,0,,false,,359983,208,48240703
UCdp-_hqsK_N7SNT2nE8ks6A,0,,false,,485586,106,237872243
UC5FKvasJ56n8hSsWqad2P4w,17,,false,,67729,1273,10604965
UCi1xd6FG1de2O-vaGfKpsBA,691,,false,,35032,2019,16176483
,,,,,,,
,,,,,,,
UCvomngkwLHNcqQBTF7saPAQ,0,,false,,307201,122,35465585
cVrb7utvfBc,0,0,,1,,,4
IevdM0MoB84,0,0,,1,,,61
gJ19BL7EYGA,3,1,,60,,,6991
wu-5iip6x2I,12,0,,38,,,363
224b6V13XxY,2,1,,12,,,3684
67nMBeNDAwU,0,1,,31,,,804
lA041ndP2BE,273,257,,6693,,,987274
lFC9fJt2o1M,41,5,,30,,,366
SeVJNCGM8A0,244,22,,431,,,21099
7EGdjIDvdEs,25,5,,57,,,1553
2LrfwELS-iA,84,31,,296,,,12992
3lzOg20d9iU,34,4,,76,,,1599
UC_Fe5e44Z4Feau0BFKMPjlA,14848,,false,,12059,268,330867
UCJ7R-fj8lkI5yGH_f_-duBg,2,,false,,22,13,943
8kk2oo1k_P4,45,5,,213,,,5824
W3e7pXvxXzI,0,0,,11,,,1657
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCDGKZ1bTu1mjTUqClV71dXg,1722,,false,,11760,4063,5477644
,,,,,,,
vcUL8IKb05s,11,13,,18,,,20420
NxWOvh79j0M,182,13,,1299,,,8409
,,,,,,,
gFsEgBO7tF0,1248,103,,12440,,,235012
krVGkJJUQTg,51,5,,223,,,3941
RPnMAdFqvzU,25,8,,151,,,3617
nKTuAUFMUcg,43,3,,8,,,4397
,,,,,,,
,,,,,,,
,,,,,,,
QcIK0R5dX5M,92,40,,318,,,9536
XogvhC2b26c,19,5,,162,,,2711
HaYI7juc5bc,509,196,,14089,,,707578
mN6RMSKsZkI,0,20,,423,,,44251
UChtqht27NAn-ytVxoBGaBZg,0,,false,,4758,83,646724
jo-1qlf_LR4,575,94,,6530,,,92940
XYPEeA3tAJ0,139,22,,1826,,,81925
,,,,,,,
A3wTfXL0Ddg,1964,725,,1401,,,295136
,,,,,,,
G-vvZpWN_fM,62,5,,408,,,2761
0sKVh_0wU0I,2,0,,10,,,648
,,,,,,,
,,,,,,,
gFGw3F6US1M,2,1,,21,,,9278
,,,,,,,
SApRpM2r0uQ,210,59,,1146,,,9640
,,,,,,,
eFExijrDdrc,71,82,,2382,,,103964
4nTaHNoTm_Q,8387,910,,38108,,,834246
,,,,,,,
,,,,,,,
,,,,,,,
ScnjFmqKXPo,683,1119,,19809,,,2837656
,,,,,,,
,,,,,,,
,,,,,,,
LK-SpmGE0ck,4,11,,41,,,4632
,,,,,,,
OQ0Mj1KL_mI,64,13,,182,,,3222
,,,,,,,
Eq6JEfDFKZo,33,19,,173,,,44462
,,,,,,,
_nYSR7IgzgM,416,61,,2725,,,153842
KoL-pBeGGZA,0,1,,4,,,111
UCejWELDLBRWy0yyAfsOt9qg,0,,false,,12309,91,1216349
UC0PCjachyM_hThrroqY1rgw,0,,false,,12782,0,0
as-VMnzy2PM,0,13,,169,,,46645
dt-VlsF9B9M,41,18,,217,,,3890
UCvZwcK22QTUaM18KE7mHeNw,0,,false,,67233,24,4002244
UCDsQEbvdYHGHusnAHQ6ebUA,0,,false,,484585,163,39829296
,,,,,,,
,,,,,,,
M_kiY0McMWE,1,1,,8,,,42
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCgiJxU4CSEjQ67FylcZ_8qw,0,,false,,310966,592,50289655
,,,,,,,
,,,,,,,
XNz2vBcfUh0,5,0,,36,,,785
UCdiXQPW9ewj92tFa_ivSrLg,30,,false,,250756,175,29345081
t6pa8hMfO9c,72,33,,586,,,35529
NUK3srjn7HY,4,3,,30,,,3924
,,,,,,,
,,,,,,,
JMAQrn-dz9g,37,3,,65,,,1310
QOm-xC5qZg0,9,30,,59,,,16358
tAQs08KOIWs,1,1,,1,,,38
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCeFFmJngBmtFe6eyygCks6g,0,,false,,37246,144,25973006
,,,,,,,
,,,,,,,
0HtHgjRMJrA,7,6,,84,,,3778
,,,,,,,
,,,,,,,
,,,,,,,
OqyVAHUIBRo,270,10,,314,,,7342
3s2Xfb3zsNM,18,12,,164,,,11600
,,,,,,,
F3tqseFkqDI,6,3,,25,,,5565
UCNRt2CNtdt4PZx8KnetjCQA,77,,false,,123266,610,27191815
,,,,,,,
UCSFeRkxE5yfY3aUvRF0OiyA,0,,false,,1762,47,69461
R7cnuLjFKE0,0,2,,1,,,126
aN6-1ccXsYM,121,9,,138,,,5998
UCu4aDbqPU2D_J8R1hK_2wWw,0,,false,,18110,130,623144
UC5rqnUOQ6tm915MjlwO4G0g,0,,true,,0,42,20026625
,,,,,,,
,,,,,,,
J_9Blwcdg-8,0,,,,,,25
lWSV5gnEj60,2,0,,2,,,407
09CCyqcev3o,0,0,,7,,,169
RM9ybYk_24w,0,0,,4,,,360
Hw755C1kunU,44,4,,41,,,987
kOszYJzuq7g,111,23,,439,,,6689
,,,,,,,
oM8Hn6Hz06M,36,9,,148,,,4469
7H_GrmeMxQk,271,482,,4869,,,287743
hMII_weX-bE,14,1,,31,,,677
DHPOqOfcMaw,82,13,,979,,,65447
,,,,,,,
,,,,,,,
,,,,,,,
aWRNWltb5XY,37,4,,115,,,2585
Vc4vDjYkmb0,85,11,,369,,,38835
albVLVGa4Jo,5,1,,10,,,95
qF5OYuDMs_o,50,2,,122,,,913
TYNYqV5aIJ8,94,13,,872,,,13234
OsLFwkinIAU,218,32,,2261,,,40651
JU9mEV8UHmw,7,1,,89,,,1506
8jOFDNKlBQ0,97,3,,1017,,,15980
UCDMyMqih99bcsKQfSvK0o5Q,0,,false,,413,42,358762
UCQSg3yxjjPiT_N_R1miT0Wg,55,,false,,3989,211,2319411
IjTbFvqNUz4,5,0,,2,,,157
UCqeav20HlGJXW1H6c1kC74w,0,,false,,8457,295,1148051
,,,,,,,
UCb2WlG8Ix7lhggaEnFOkrKQ,0,,false,,5795,0,0
aWr5xEuMLRY,90,2,,514,,,3236
SabUYq_2i4Y,176,19,,214,,,22801
UCSKNVwpVkQ5uKhV09Vc96Kw,0,,false,,2061,48,227384
_kIf6cLeS0g,850,165,,11365,,,186502
JQAsrEDIBDM,0,5,,12,,,23339
UC1WKD9pJt5Sa4DCVaoJSAGw,143,,false,,187274,1580,51161380
UCt2geRJoXnNLEz6rK3u1NpA,3,,false,,1043,393,943594
UCG_DkgIANt1os0f4smeFvXA,5,,false,,504,63,84533
Q3998e7hgLk,23,6,,80,,,509
h3Rxl0wffWA,14,6,,167,,,69170
,,,,,,,
UCfjaAUlTZRHJapJmCT6eyIg,0,,false,,62117,121,7321692
UCAbP373Zxsl7rlE43txrhsQ,0,,false,,18,0,0
UCBLtdwRt591YjoLxeK6xy_A,0,,false,,66,16,2479
,,,,,,,
UC3XBUowZ-gcg8rP9lZJrnnQ,0,,false,,117534,176,113382090
UC3eamFpPoNWV4hwkdW-B-iA,2003,,false,,707830,1223,58216170
UCOQgp1GqWudTX7JP0SzNxEQ,0,,false,,2397,57,1936427
ucAHV7uHezM,118,15,,653,,,33148
8kj5Bz6vJ8U,1,0,,17,,,141
UCMP7QuS4suoONg47Nbi-wrg,0,,false,,96337,977,36131121
UC477Kvszl9JivqOxN1dFgPQ,0,,false,,337073,80,37509413
7ub3uRM5DNw,1208,235,,20270,,,447875
UCiF3FW8eTYuxDYVk7A7EkRQ,0,,false,,17107,16,27802815
PdceV7KCnmk,59,33,,391,,,4240
UC74TKDOfP5ef0CQRT8Wg3tQ,252,,false,,2041042,193,123121798
UCvNdmtpR1vMeZdbj9RtsnbA,34,,false,,834,268,684726
UClYHXuO5cCwhAdbd4dt9_Rg,23,,false,,14121,29,232920
UCaO16EyoX6_064H0txQ0vZQ,22,,false,,832159,810,1540434258
UCkUTBwZKwA9ojYqzj6VRlMQ,89,,false,,144677,0,0
UCP8BV2rMZwr6YtKYTsLaH8w,0,,false,,63531,296,83806766
,,,,,,,
UCtleZfblAKamw-VjdY1k46w,270,,false,,47792,153,3704381
,,,,,,,
UC2EOriLgUuwQn-uCHl58m_Q,40,,false,,94061,200,24076833
pTpKc_EKve4,641,135,,4614,,,84610
DFRZ88mGpJA,1154,65,,5236,,,104245
UC13P84I7opA5Br-r84ct4Cg,174,,false,,38068,138,36437758
Mzb0TI2vSUA,1480,120,,13588,,,262329
UC--70ql_IxJmhmqXqrkJrWQ,175,,false,,138200,108,5570631
UCX19d8qzpM5M75iLCVWK3NQ,0,,false,,6989,113,772754
UCiS8sqonfzvegTZXp20dRPA,142,,false,,696,14,241839
UCRiZq4U0hoLItfwLEsbVvJg,1,,false,,18999,99,3115321
7N-XwUZ8Muw,54,34,,117,,,1968
UCbGbwNc1q05A7mFwcnIkSzg,5,,false,,4430,212,13429599
UCG2P5uuWoy_2p1dRLeB6iRg,0,,false,,26459,931,18522619
UCtFHmQFu_7SnVAFSQr-T2zw,0,,false,,111129,764,32028156
UCag7XoiJLutjBTsM0tAzUzg,0,,false,,170204,717,14014129
UCVihyIke2vyC2qvwt2-pfbA,170,,false,,46255,114,1860037
,,,,,,,
,,,,,,,
,,,,,,,
6h2fWskaNC8,0,0,,5,,,540
Ihpg0CP2tTw,4,0,,2,,,173
,,,,,,,
SPHQBsMVVKU,28,0,,69,,,502
UC2dhL1hnfO4PU7P0jF89-MA,0,,false,,61,26,983
UCBwQA_WKG11EsVKCjlm21aA,0,,false,,61098,257,20836770
UCAM5x7XZsU2EOIGAkJHT76Q,1,,false,,38900,56,3909317
UCwXGi3ArO9yJoFqp0K9Z7Pg,0,,false,,85,234,5221
UCME0y3NkPQ1xhFK2DNWNAoQ,0,,false,,37597,0,0
UCvmaZ8FjbVvI4KRgaMC22rQ,8,,false,,14339,148,2175522
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UClx2lEG_mPQEKa3qfEpwlJg,0,,false,,57903,109,10904085
,,,,,,,
UCwjiBFz7LuxYvmIRw5kChFA,0,,false,,437626,409,109101355
,,,,,,,
UCvtrkC5Q3s_3jWyIeLj9nzw,0,,false,,405653,17033,122894573
,,,,,,,
2ayIPutA-Qw,0,1,,10,,,1192
HJyAYowEVj0,144,37,,735,,,24019
,,,,,,,
,,,,,,,
Tk1sdfQA49Q,17,53,,503,,,143428
gMN9nU5bYGg,0,62,,66,,,72954
eaaOR25lYmA,16,5,,192,,,3934
UCtzisQNjmOBltNNHMB-7BOg,0,,false,,427,19,46346
UCpOmfX8FSA3STHztvvgtiog,28,,false,,4645,19,444887
7CTpR78KcoE,8,3,,79,,,5435
UCwcfhR1T5OoigOuN1ddGVVg,24,,false,,118554,0,0
UCIDCCsnYzkXWxuSTGNCycxw,27,,false,,32339,1377,25020654
DohLkfhWvAQ,632,84,,2662,,,52474
UCPcABVoFfCK5gDfX0PY1KGg,1,,false,,117390,3585,46644414
UCCNtM9VUaqblcjGo7OgFYOw,4,,false,,18492,662,13704892
UCSnJViPCcosLqod8eAVfTFw,74,,false,,26370,5241,29403425
,,,,,,,
UCvb9Q0sSHcg7nYuhwidG4iQ,0,,false,,3256,133,9996470
UCN84xiPAVdIdNLQjQ97d8fw,2,,false,,31359,273,5996692
UCewFV_KI5BSu0f8bKZ4BMfA,4902,,false,,1601958,998,444757054
UCMa3OOjmge7Pm09y07bkW3g,10,,false,,8991,58,9543795
UCISPcad-6svNxgViVr_syvA,223,,false,,251518,10826,186045052
mpiE2DrlgKM,950,170,,1647,,,165781
UCkYN96I4bvKx2fIF8KXjs3w,1,,false,,486503,639,60615569
,,,,,,,
UCzoemNPAgEcig92H65u72GA,0,,false,,7309,37,255226
UC66VyLEdgCot-4w8x-n0CGA,440,,false,,400903,2499,335385553
UCMuJhDcV1X9RuPxQcQE2Kkw,11,,false,,191796,140,9294407
,,,,,,,
74Wcy632E-s,140,2,,202,,,14341
UC3rr5aNvx8cVaQZuUsvs1Tg,0,,false,,569188,13,13760001
UCN04t6U_UvDxTb2RcFh27mg,216,,false,,164429,332,58745241
UCZqsC13VeSnTIvdvTK-YEvA,1,,false,,43836,164,3677407
UCBRT_jNTib8TO77uH2wT2uQ,376,,false,,56073,169,10315513
UCB0Q_pFSuwPo0Wx4MWIJlaQ,0,,false,,61,80,5758
UCbOw78pEuCkOYxwW6H5_8sQ,0,,false,,47469,62,23371772
17mhDze_JUM,10,4,,29,,,3746
UC-QFfaFm8nURJZJovpdQtwg,0,,false,,2926,38,164817
UCDqbPrnQRRQrYvRc8wuj2Jw,0,,false,,349058,228,46120030
UCiCwOPtmkHtr0gtkj5FKkTA,0,,false,,65597,576,18059315
jX6iFmaT40E,0,1,,0,,,162
,,,,,,,
,,,,,,,
zOgU-UjCXiU,75,8,,110,,,2047
12-IPsXYz3c,1,0,,3,,,841
rG0eFwEO47w,0,3,,1,,,127
UCepR2gIHsd0KlpoiGbzCUKQ,22,,false,,2425,14,2290103
UCBLl4yDS9GC7S6Ae6Ovyf5g,2,,false,,151709,40,144692709
UC_kYAxJyeItjHMBMr9HtIhw,0,,false,,29976,91,4300557
UCWwmRcB7cFtdB16l9-e_eeg,109,,false,,285178,268,17044523
,,,,,,,
,,,,,,,
8kzJyXW4rRM,3062,1620,,23828,,,830337
UClb8YSegoA2ZRSSXqXlFJaA,29,,false,,319951,1043,317591202
UCEJDM_70A2EiRqZ41l6bZlg,162,,false,,353777,46,18410228
UCK9MNMrvvDOygIIu4nosHlg,14,,false,,4117,1270,744555
PZ8G6yO_IGI,2,1,,6,,,677
,,,,,,,
8wMZA3jvIJQ,432,85,,4816,,,169965
HVakTfB2m_s,231,123,,1182,,,21968
UC1r-gxvMr-Nt_C-TZPleB2Q,0,,false,,1214,192,73798
,,,,,,,
,,,,,,,
lRrvy5mu4Ws,1,1,,6,,,621
UCT1VsS6-VRv6fy1DVmDWl2w,0,,true,,0,1654,14491354
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCpNpgFCef1shB6dzl_8F2hA,0,,false,,96551,170,5533449
UC37vSJoVwQu6-hXzROujNQA,1,,false,,485,197,203762
UCAa54JxtvC3Sj7CfeG3PW8A,401,,false,,14261,323,2510237
UCcTTiHZtNpiqD2EubIO5HFw,0,,false,,31048,107,3149835
UCw7anUK9YHbz1n78510-m5w,0,,true,,0,5,37748
,,,,,,,
,,,,,,,
UC36QEL6JhOf0cap-blEd3Yg,0,,false,,2002,0,0
UCyfO_mqk6UbL1uWYbVyZXIw,0,,false,,4416,263,693102
UCzJdmIBRANx3entWkWPJjMw,0,,false,,6305,68,776022
UCMU20Tx6uhoDSDwWFk3AKFg,0,,false,,14720,111,1245924
UCrTvXE47k1DsJgsaGHBLY2A,0,,false,,721288,359,401547980
UC789h3eqw0H1HqGmIsI26OA,0,,false,,329033,188,78013198
UCABzj3ROnJ5qf0f0qPtES5Q,0,,false,,8128,122,4508313
UC3Bat2uJ0j6HaWmykoiQltA,0,,false,,3037,271,1924001
UCl402YYy7RcH7PBI3npmGPQ,0,,false,,79833,2435,47129071
UCbVGUvx_9SuAYrgJOzBYT7Q,0,,false,,6438,416,1164164
UCxTRQAf0rGrSf-16Nxyuhxg,6,,false,,153808,128,118241705
_Sq2Mc0PGTs,0,0,,0,,,13
UCUuHphJumVAlJPf6phRfuVA,0,,false,,27614,100,2541517
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
hU4ydyFoaDo,0,0,,2,,,405
,,,,,,,
9UHxumipi9Q,655,63,,1261,,,82253
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCdXoFe32TF8erf_T9XUHKXA,0,,false,,4214,104,2266880
ihB7sUkv738,264,,,,,,63844
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
hdWbAPnwv5g,134,19,,857,,,15857
UCsrxBUcc6srrpg1Xax1r6Xg,0,,false,,2069,42,2347184
UC3wxkvYvJQmZNfoPs9DPSgg,2,,false,,14538,400,2963748
UCVmEbEQUGXHVm-O9pqa3JWg,0,,false,,446149,92,29854330
UCeSWEB9tOrK4WkJKswzYGfA,142,,false,,15925,208,2453192
UCHxEl1YkDIjbWmYuKEm6jow,123,,false,,939220,2235,196917124
UCFN_V8w8C_cwXta639W4WHA,5,,false,,46472,511,3000620
UCus9H-X9vLMi6iKQj2OoI1g,0,,false,,27018,130,6188068
ETPKP1B8G7c,0,0,,0,,,28
,,,,,,,
,,,,,,,
,,,,,,,
oINWHqZDnE8,,5,,5,,,874
tlcPx30n59k,1,3,,33,,,6571
_umyWkxjf5w,1,2,,8,,,440
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
NeM9Qso7Mis,5,3,,49,,,1231
x820Apu-o14,7,1,,19,,,717
BThquWE6pEw,5,1,,28,,,1481
,,,,,,,
6NObIsNSIEE,1912,493,,17770,,,261147
,,,,,,,
UCr1r2AUW13sUPymEjpTTKJw,0,,false,,122713,253,64990775
UCGDMZjYjV86aKmcpYyUQ6nQ,41,,false,,32498,210,9435914
,,,,,,,
UCudlnfkmb1LgK4tSgctPNOQ,0,,false,,58565,311,11913212
FWdx82Cm3LA,3,0,,14,,,920
,,,,,,,
UCmzoiSxIePkxjH8WB_P9VjQ,0,,false,,154537,7,118513
,,,,,,,
pWeFod_7p2c,0,0,,1,,,304
,,,,,,,
,,,,,,,
GV6j-BH_J6c,12,2,,27,,,216
,,,,,,,
UC1t4kCaDDotiPQZrWyZitHg,263,,false,,251154,289,13094573
,,,,,,,
UCtSDMNYyHq_84lIm9EBPjnA,166,,false,,68659,27,18831829
UCjUAiXWW6fzUY2fByQqmlIQ,0,,false,,1576,13,1003884
UCxmFN7SnVe1NPNcnPFd0A9g,667,,false,,30604,246,10129934
,,,,,,,
GG0FLah5KO8,2,2,,8,,,2138
7Z7f81qfMHY,7,2,,105,,,3549
nynvHDSjJQs,,24,,88,,,35361
F0-yqN4Astc,2,3,,117,,,5341
AQ5Kg7jLc-o,3,0,,8,,,359
GSP21xJDA54,43,,,,,,250
uhY3OPybrW4,2,1,,15,,,205
,,,,,,,
83UYwFS5u6Q,115,1,,267,,,2564
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCEHp_b02I0GvTYCBPX_0w1g,0,,false,,164809,88,9214022
UCu9vnb5WdjtFtjOPsf9Hq5w,0,,false,,19729,1,159397
UCvBqFB4Aet5WdSHV9Y_bsCg,0,,false,,4923,54,187215
,,,,,,,
UCDdgOZwRhl-p4mAzrffRaBw,140,,false,,18449,207,17699271
,,,,,,,
,,,,,,,
td-toVS6aHo,4823,4004,,6916,,,894051
,,,,,,,
,,,,,,,
UCS1RUyEDJ3TSiil8TC84G4g,382,,false,,97452,37,21696884
UCvEMn5ooXifxd64ZLYwitfQ,8,,false,,17867,1305,3099888
,,,,,,,
UCkdcNAxXwkgJcjFYf-1sEBA,0,,false,,1965,2,9855
,,,,,,,
,,,,,,,
,,,,,,,
zcMf0-Wx1Ds,102,5,,722,,,26535
6yyz_OycV4A,0,1,,20,,,842
,,,,,,,
3eEf6VHX1mk,72,27,,599,,,6249
BaGctWMlnqI,128,22,,786,,,23834
UCmcNvNEzHH7OCnc43dDJ6Ng,14,,false,,28544,1291,5126492
,,,,,,,
FgLu_vkqxfY,12,0,,23,,,244
4OMYiMpnBTs,65,4,,85,,,733
UCjZkbkuAb1e-164_YhxQWHA,8,,false,,115857,97,19979536
UCjAF1UIKJ6ByXi4OkXXzibg,6152,,false,,20837,384,13025808
sSQK-obZxcQ,18,3,,61,,,3106
OHJZgGVI4Zo,8,1,,40,,,350
UCiLgdNKZCiod7k5nsrUkOJA,140,,false,,21069,59,1152090
8keSrUWzeKw,5661,3266,,29447,,,761178
UCVwgLBE49GZ8Evl0JZUu68g,0,,false,,997,37,18363
UC7vTnphDtaU-mDI0nmzfqog,213,,false,,45146,351,3709218
Ox1hiN3MDBw,3,1,,3,,,300
UCossBJvFZTHxcATv8W5dQ5w,20,,false,,246439,22,7452271
4Ke7rcwmyRk,2,0,,8,,,469
UClFSU9_bUb4Rc6OYfTt5SPw,25300,,false,,5519657,2060,1946317598
UCSQy8lFNKz5UaNgA-u8SMgA,6,,false,,73947,87,4809196
9VH4YfEYnmM,8,1,,31,,,626
UCjz0GoGd9qv3ZVUr-uM2aSA,783,,false,,70594,363,5007143
UCMSu01Lf2JW5mx6xFxg_IOA,111,,false,,385308,59,165194477
UCVru2rpfR2Fk8h7TofuzavQ,544,,false,,65317,419,4870615
RYOAJlGiuGU,163,36,,1321,,,13024
UCCpHB2xmb_7q1vG_iN6_WDQ,0,,false,,4193,3,3885029
UCW1uINGOG8ntiXNGoaD_jjg,0,,false,,11137,77,1863188
,,,,,,,
UCtb7AqIlSciEBOFbSAR3BUA,12,,false,,65038,20,16875411
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
UCt-k6JwNWHMXDBGm9IYHdsg,273,,false,,163190,37,90910798
dFQFtywNc2c,9,,,,,,3424
TmLxKT2-kko,104,7,,312,,,6183
UCPIIFl0PF_2RaqLOHKJetpw,0,,false,,694,30,43074
fQ7D-helZSM,85,12,,703,,,7299
al5uCX6dzfo,26,,,,,,1642
CLp0iD9GOKM,162,51,,2388,,,33649
dSDjYSSMMQY,379,67,,4234,,,104012
,,,,,,,
,,,,,,,
